"alejado","battery_l","battery_t","bw","df_delay","df_saltos","ds","dv_delay","dv_saltos","indice_en_prueba","indice_intervalo","mood","mos","ns","prueba_nro","ram","sdk","st","t_cpu","X_id","X_rev","app_foreground","devid","ts_from","ts_to"
33514,46,32.2,1.08734187763537e-07,111.571428571429,2,2,72.3333333333333,9,1,0,3,5,4,1,274,22,4,32.2,"31c54b0060fa1a0c1f7ccff3616699b4","1-2b7de0d9b8d199f2b76854071510dbfa","org.pol.jmgo.qoesurveyor","9f174fc0bd3480a6",1527623012125,1527623072125
319689,87,20.5333333333333,0,87,2,7,72.3333333333333,9,1,49,4,5,3.475,1,764.333333333333,24,4,38.441,"31c54b0060fa1a0c1f7ccff361681d7b","1-09ccd88ee702850a200e459ae1b64dfe","","d88a327ce250630",1526672699275,1526672759275
59493,89,28.3666666666667,6.73199180013667e-05,483.333333333333,2,6,153.333333333333,8,1,16,3.66666666666667,4,3.48571428571429,1,378,24,4,41.3333333333333,"31c54b0060fa1a0c1f7ccff36169349a","1-e17f1a4bd1a7d2c8cddbe6f0873dc772","com.google.android.youtube","9c19bb5d04be923e",1527770909956,1527770969956
51722,49,29.7,0,195.666666666667,2,7,58.3333333333333,17,1,22,3,5,4,1,624.333333333333,22,4,42,"31c54b0060fa1a0c1f7ccff3616a7b1d","1-7e30dd559b2247c4796569774c7fd71e","","790c227141314780",1528298213656,1528298273656
103493,98,27,7.25707904868252e-07,506.666666666667,1,6,209.666666666667,17,1,0,3,2,3,1,235,23,4,27.2915,"31c54b0060fa1a0c1f7ccff3616a8a8e","1-8adc0b42ee2d63ed682ffabc9a315a34","com.lge.launcher2","bbe3002f6e378eed",1528231072974,1528231132974
60409,29.5,38.7666666666667,1.50728527857869e-05,36.3333333333333,2,8,21,9,1,0,3.6,3,4,1,1149.33333333333,26,4,33.0073333333333,"31c54b0060fa1a0c1f7ccff3616af9a3","1-bcc0e8d90b1d25ae1d25bba6d0d986f4","com.huawei.android.launcher","e64bbee157aededc",1528282457070,1528282517070
57626,87,32.4,4.4073745437576e-06,136,2,7,46.6666666666667,8,1,0,3,5,3.48888888888889,1,534,21,3,36.9666666666667,"31c54b0060fa1a0c1f7ccff3616b5146","1-5ae5fc262610317ccef2a4c66f8c3e88","","4192432e1cf42d52",1527617791493,1527617851493
80142,92,20.5333333333333,3.24282595290079e-07,87,2,7,54.5,8,1,11,5,5,4,1,905.666666666667,24,2.66666666666667,26.3333333333333,"31c54b0060fa1a0c1f7ccff3616bb22c","1-6c52cdbf0fdfb713be3e70698a2305af","android","6e85b338913ae764",1528289457554,1528289517554
122038,6,28.3,1.19491448475859e-05,100.25,2,5,51,9,1,0,3.5,5,4,1,261.333333333333,23,3,43.4666666666667,"31c54b0060fa1a0c1f7ccff3616be594","1-a3bbeb562219d4ce0b86ce748bc98057","","d554e3b29fe24a3b",1528228116586,1528228176586
118030,19.6666666666667,33.1666666666667,5.34625889568507e-05,153.5,2,6,30.5,9,1,0,5,5,4,1,460.666666666667,24,3,57,"31c54b0060fa1a0c1f7ccff3616c33cb","1-9da6588950130aac6b211e62d00ddd0c","com.google.android.youtube","c35c6393398f7068",1527450453002,1527450513002
4610,87,36.2,0,74.5,2,8,32.5,8,1,0,4,1,3.4,1,1164,26,3,30.5,"31c54b0060fa1a0c1f7ccff3616c4448","1-6fed360be8c19b9cc6272794d89b79e7","","4c3dfa2cea50e9bb",1526508042308,1526508102308
62986,21,20.7,5.18471358810687e-07,115,1,6,19,10,1,0,3,5,3.5,1,412.666666666667,24,4,33,"31c54b0060fa1a0c1f7ccff3616d5671","1-1622797fea9690e142d7bc385f590df1","","332d672c51091609",1528270496542,1528270556542
58596,55,31.1333333333333,1.22240442659289e-05,67,2,6,30,9,1,5,5,1,4,1,484.333333333333,24,2,39,"31c54b0060fa1a0c1f7ccff3616db757","1-0e8ed2b441c07478820b3abc44ff6f15","com.whatsapp","61d848e7503b5852",1527035835376,1527035895376
61617,22,27.3666666666667,7.10865192246796e-05,153,2,5,147,9,1,0,4,5,3.37142857142857,1,177,21,3,48,"31c54b0060fa1a0c1f7ccff3616e4428","1-eb5b56303b6b5e6e5df647189cb53961","com.adobe.reader","867fe59be043d779",1528263748557,1528263808557
60145,57,31.7,3.29652905784904e-06,97.6666666666667,2,8,14.6666666666667,9,1,0,3.66666666666667,5,4,1,358.333333333333,24,4,31.0833333333333,"31c54b0060fa1a0c1f7ccff3616ea117","1-c979f3401642d6cdb2907a50a2b0d41c","","a1f8f29e35209a42",1527538321702,1527538381702
12719,83,31,0,144.333333333333,2,6,58.6666666666667,9,1,11,5,4,4,1,188.666666666667,23,4,30.5,"31c54b0060fa1a0c1f7ccff3616f1381","1-eb8e0f3f7f7bae633f7f9d9f9fdb036f","","4504da30b01769b7",1528339996263,1528340056263
113620,75,28.4,6.24517591373477e-07,118.666666666667,2,6,58,8,1,0,3,5,4,1,534,24,3,41.6666666666667,"31c54b0060fa1a0c1f7ccff3616f267d","1-883f5aa154182d6e07d6320299a0a48c","","7e4cfd066dafa944",1528483548683,1528483608683
97539,100,32.7666666666667,2.43627939534341e-07,125.333333333333,2,7,44,9,1,0,4,5,4,1,764.333333333333,24,4,32.7666666666667,"31c54b0060fa1a0c1f7ccff3616f49ad","1-867c3544b4de7e1bb2ad6633c0b7b14c","com.android.vending","9de8b4b98c575ea5",1526659136592,1526659196592
60440,59.6666666666667,38.7666666666667,2.0800645322578e-05,292.666666666667,2,6,221.666666666667,8,1,0,4.5,5,3.35294117647059,1,429.666666666667,22,4,56.3333333333333,"31c54b0060fa1a0c1f7ccff36170013a","1-3857d7c369195f1c1981b51ef4ab9772","com.android.settings","5a92d851bc704d",1527642981962,1527643041962
64828,63,20.7,2.08053892435126e-05,74.5,1,7,70,17,1,0,4,3,4,1,624.333333333333,25,2,0.478333333333333,"31c54b0060fa1a0c1f7ccff3617069f1","1-6118e51693123436a1427b2df9aa743c","org.pol.jmgo.qoesurveyor","a6fb86ca165ca918",1527621054867,1527621114867
60000,89,31.7,0,74.5,2,7,45,9,1,0,4,2,4,1,729.5,24,3,26.3333333333333,"31c54b0060fa1a0c1f7ccff36170efb0","1-39a964f02f0abb8a44792bcb258bf53b","","65e49509039eb913",1527618485728,1527618545728
120128,29.5,28.3,6.34407826536224e-06,74.5,2,9,32.5,9,1,0,4,5,4,1,2103,26,4,40.3486666666667,"31c54b0060fa1a0c1f7ccff361711a55","1-91a9b5958099ee63b501a9521c06b930","","247e4508ec4521f9",1525212000664,1525212060664
84609,29.5,26.45,4.3498795020083e-06,13,1,9,6.5,10,1,0,3,3,4,1,3623,27,4,26.45,"31c54b0060fa1a0c1f7ccff36171d340","1-eba81ab8903a0212457651a9e0f37246","org.pol.jmgo.qoesurveyor","6c3fa7f635a073f5",1525358947957,1525359007957
126297,84,24.1333333333333,1.19758324027933e-05,84.3333333333333,1,5,72.3333333333333,17,1,10,5,4,4,1,477.333333333333,23,2,35.0666666666667,"31c54b0060fa1a0c1f7ccff361723ebf","1-a24df172f93f1c09e697968e3d0d5a47","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528048471736,1528048531736
6715712,57,24.1333333333333,3.60946784220263e-06,200,2,3,44,8,1,43,4,4,4,1,905.666666666667,23,2,33.5,"31c54b0060fa1a0c1f7ccff3617438a1","1-21fec18a770c793e05292fdb22ff9d35","","344404a75543aaf0",1527728962396,1527729022396
60598,59,32.4,1.67823602939951e-06,75.3333333333333,1,9,45.4285714285714,9,1,0,3,3,4,1,3182,27,3,32.4,"31c54b0060fa1a0c1f7ccff361751a02","1-50f2d23fb062a46243bac8ebcf5b9634","com.google.android.youtube","0264ea70c8976793",1525213834112,1525213894112
60000,83,30.2333333333333,1.97236712721455e-07,74.5,2,9,37.5,9,1,0,4,3,4,1,2103,26,4,39.1666666666667,"31c54b0060fa1a0c1f7ccff361764075","1-01a1e4a17e538d2f580c68eb3a50e06e","com.android.vpndialogs","3c66f51dbc94d163",1526659109851,1526659169851
414589,16,34.7333333333333,0,200,1,4,52.3333333333333,9,1,0,2.5,3,3.4,1,484.333333333333,23,4,36.2,"31c54b0060fa1a0c1f7ccff361767e2f","1-c4ae79ead82a53e35ef90246b6024a82","","dcceb1b848daf324",1525359490465,1525359550465
73666,19.6666666666667,27.3666666666667,1.04310261495642e-07,103.333333333333,2,3,52.3333333333333,8,1,0,5,2,4,1,750,24,4,37.3333333333333,"31c54b0060fa1a0c1f7ccff361768576","1-85bf86d60797c1c21401a94851b870b9","com.android.vending","6f2a6c95c065c7a3",1527617718346,1527617778346
58935,49,26.95,8.70092458459026e-05,955,2,6,56.5,9,1,13,4,2,4,1,405,24,2,37.5,"31c54b0060fa1a0c1f7ccff36177422a","1-2f2bf1126dbaac0b0bf063b7914e831b","com.google.android.youtube","f25d48f8931ef23f",1526006914794,1526006974794
97659,41,34.7333333333333,8.19003629939501e-05,70.6666666666667,2,8,34.6666666666667,9,1,32,5,1,4,1,652.333333333333,26,4,0.416666666666667,"31c54b0060fa1a0c1f7ccff36178a0aa","1-c87ac61a2a72f84010464e404b9732c6","com.twitter.android","c43e0a23ab297d87",1528335186458,1528335246458
63864,76,27.7,0.00017602688221863,136,2,7,54,9,1,0,5,5,4,1,840,23,3,52,"31c54b0060fa1a0c1f7ccff36178f505","1-a47c580a6b5e70f93af9c6608a0e6f72","com.google.android.apps.docs","bd016d8f3093b6a4",1528254275774,1528254335774
59516,89,31.6,0,14.5,1,9,11,10,1,11,4,3,4,1,2700,27,3,31.6,"31c54b0060fa1a0c1f7ccff3617991c7","1-7b1f9b19227769bd8c8bd2ce58d2043c","com.android.settings","867287031950897",1525131773102,1525131833102
57983,49,36.2,1.42372027132881e-06,52.3333333333333,1,8,70.3333333333333,17,1,20,3,3,4,1,1244,26,3,34.4,"31c54b0060fa1a0c1f7ccff3617a5c2f","1-d06272fe038a24bf005ddc050d2396ab","com.android.launcher3","a32d3af596578938",1530149507930,1530149567930
61586,26.3333333333333,27.7,2.03044375927068e-05,75.3333333333333,2,5,58.3333333333333,17,1,6,3,5,4,1,440.333333333333,23,4,39.4333333333333,"31c54b0060fa1a0c1f7ccff3617aaed3","1-f516a1493253b32f1d9ead626d12409f","","81410329db99223d",1529238918599,1529238978599
130806,53,8.2,1.76462658955684e-06,200,2,4,46.6666666666667,9,1,0,4,4,3.4,1,280,23,2,67.3333333333333,"31c54b0060fa1a0c1f7ccff3617ae40d","1-1549d59b06ff5a1ec1fdfdc30bbccb58","","2f41118c2aee66ae",1527618076765,1527618136765
124186,100,8.2,0.000646009433176114,91.5,2,8,32.5,9,1,0,4,2,4,1,990,24,2,36.9325,"31c54b0060fa1a0c1f7ccff3617b0383","1-26859b0b151f771f655a09b28beb045a","","a208a7c4a26d8df7",1528256379545,1528256439545
8926,87,36.2,3.7747370877152e-07,74.5,2,9,45.4285714285714,9,1,0,3,3,3.4,1,1244,27,4,0.298666666666667,"31c54b0060fa1a0c1f7ccff3617b10d2","1-6502469124bce7f923d039e05686b747","","d71847dfd6b46fcd",1525134096657,1525134156657
