_id,_rev,alejado,app_foreground,battery_l,battery_t,bw,devid,df_delay,df_saltos,ds,dv_delay,dv_saltos,indice_en_prueba,indice_intervalo,mood,mos,ns,prueba_nro,ram,sdk,st,t_cpu,ts_from,ts_to
31c54b0060fa1a0c1f7ccff36160f102,1-cbef5c64454c1a2aff0c540801174126,95545,com.android.launcher,78.0,33.93333333333334,3.9615339744337594e-08,8e16d706819d2e0c,29.0,1.0,3,66.0,10.0,1,39,,4,3.0,7,901.0,22,2.0,42.333333333333336,1525835005125,1525835065125
31c54b0060fa1a0c1f7ccff361610046,1-355e9fab736e9c6baa2e0fb64c8737ff,63418,com.android.launcher,85.0,33.85,1.729411176480392e-07,8e16d706819d2e0c,22.5,1.0,3,11.5,10.0,1,42,3.4,5,3.0,2,892.5,22,4.0,42.5,1525836844149,1525836904149
31c54b0060fa1a0c1f7ccff36161045c,1-112acfe989edba7fdfe7a68b6143de7d,47586,com.google.android.youtube,71.0,36.05,8.857915568073865e-05,8e16d706819d2e0c,27.5,1.0,3,18.5,10.0,1,43,3.0,5,3.0,4,517.0,22,3.0,49.0,1525841700551,1525841760551
31c54b0060fa1a0c1f7ccff3616158c3,1-6fb7336651be14349ae73bbbc4c983a8,12503,,,,4.3057682371960467e-07,8e16d706819d2e0c,,,3,,,1,53,4.0,3,,1,,22,,,1525915180363,1525915240363
31c54b0060fa1a0c1f7ccff3616176f7,1-c8c59ed35d2c6958df6e3710cf5bc919,38342,com.android.launcher,19.0,31.55,0,8e16d706819d2e0c,22.0,1.0,3,13.0,10.0,1,57,5.0,3,3.0,9,427.5,22,3.0,37.0,1526598363110,1526598423110
31c54b0060fa1a0c1f7ccff361617775,1-ce93cc012580ce1ba2827d9e067163ce,15837,com.android.launcher,17.0,32.45,5.953180780320329e-07,8e16d706819d2e0c,27.666666666666668,1.0,3,98.33333333333333,7.333333333333333,1,58,5.0,2,3.3586206896551722,10,355.5,22,3.25,40.5,1526598574366,1526598634366
31c54b0060fa1a0c1f7ccff36161902b,1-342d93ed22e913c44ff9dec2809035ec,47525,org.pol.jmgo.qoesurveyor,15.0,35.0,5.112314794753421e-07,8e16d706819d2e0c,92.33333333333333,1.0,3,91.66666666666667,17.0,1,60,5.0,1,3.3222222222222224,8,352.0,22,3.0,49.5,1526598634798,1526598694798
31c54b0060fa1a0c1f7ccff36161f188,1-a5524419a63679d0bf9438bc11939045,54513,com.google.android.youtube,99.0,39.199999999999996,4.0015605073248784e-05,8e16d706819d2e0c,91.33333333333333,1.0,3,85.66666666666667,17.0,1,74,3.4,3,3.3466666666666667,6,845.3333333333334,22,2.6666666666666665,56.666666666666664,1526883785882,1526883845882
31c54b0060fa1a0c1f7ccff36162018a,1-2ed315fba9569cb4d1e181574dd8650e,50500,org.pol.jmgo.qoesurveyor,98.0,39.300000000000004,4.6256029066182235e-06,8e16d706819d2e0c,81.66666666666667,1.0,3,89.0,17.0,1,76,3.5,5,3.3333333333333335,5,803.3333333333334,22,3.0,55.333333333333336,1526884228093,1526884288093
31c54b0060fa1a0c1f7ccff361620d88,1-21d1ec90782771e9e8027b6df38769ce,60000,org.pol.jmgo.qoesurveyor,,,9.121527974533758e-07,7bf44203a040cdc1,271.6666666666667,2.0,4,413.0,9.0,1,0,,3,3.4,1,225.5,23,,,1528253650352,1528253710352
31c54b0060fa1a0c1f7ccff3616251af,1-322033c4729a0c02116866d72b1e3991,63958,com.internet.speed.meter.lite,,,1.1537487708538191e-06,acf1f4860469c6fd,368.6666666666667,1.0,8,78.66666666666667,17.0,1,0,5.0,5,3.4,1,602.0,25,,40.34866666666667,1527542639110,1527542699110
31c54b0060fa1a0c1f7ccff3616256fe,1-858cb515f40d9192b4e0981808b438e5,68097,,,,1.2832170130497826e-05,94693d24cc813c3f,2964.5,3.0,7,107.5,9.0,1,0,3.0,3,3.485714285714286,1,538.0,23,,30.125,1528324093321,1528324153321
31c54b0060fa1a0c1f7ccff361626468,1-90017615bee7e450528f71d0d88b8d5e,60883,,24.0,29.166666666666668,4.4145584240262665e-06,21499054c7994fc4,281.3333333333333,2.0,6,53.333333333333336,9.0,1,0,,5,3.4,1,790.6666666666666,23,,53.666666666666664,1528397241489,1528397301489
31c54b0060fa1a0c1f7ccff361627832,1-b835537e715b928abf5293d99bb7637d,60462,org.pol.jmgo.qoesurveyor,,,0.00013023694138431026,7b3d12955096c795,1948.0,2.0,5,398.5,9.0,1,0,,5,4.0,3,404.0,25,4.0,34.333333333333336,1528838353338,1528838413338
31c54b0060fa1a0c1f7ccff36162b5c7,1-3830db8ea98f89bf6eaaea8b3d53b05f,63686,com.android.chrome,,,1.9534042432626124e-05,7b3d12955096c795,89.0,2.0,5,17.0,9.0,1,7,4.0,3,4.0,4,416.0,25,4.0,31.46666666666667,1528917169157,1528917229157
31c54b0060fa1a0c1f7ccff36162de54,1-034d752ca8cd50425155d378fd4f61d5,58958,com.android.chrome,,,2.1666110898151697e-05,7b3d12955096c795,250.0,2.0,5,41.333333333333336,9.0,1,11,,5,4.0,2,403.3333333333333,25,4.0,30.53333333333333,1528918181702,1528918241702
31c54b0060fa1a0c1f7ccff361630c82,1-c490e11b986ae1f49921530516d9287f,2761,com.whatsapp,,,2.810033166113898e-07,7b3d12955096c795,,,5,,,1,16,,4,4.0,1,400.4,25,4.0,35.36,1528918688137,1528918748137
31c54b0060fa1a0c1f7ccff361632d64,1-a7332790fd70dce51be23d8be6f04f84,12794,,49.0,36.2,1.0952377460375662e-06,e2f3a59016564a22,73.0,2.0,6,45.0,8.0,1,0,3.6,5,,1,1611.0,23,,36.2,1527632311986,1527632371986
31c54b0060fa1a0c1f7ccff361636474,1-c473f75e399f941551fffe5da49b9a85,93009,,83.0,27.275000000000002,3.6186732887785204e-05,da864a689e433b5e,386.0,2.0,6,122.0,20.0,1,0,5.0,5,3.4,3,242.5,23,,45.0,1528217391952,1528217451952
31c54b0060fa1a0c1f7ccff36163c38b,1-a85d91a3d6a675097ef6e999c3589a5a,80751,com.netflix.mediaclient,79.0,27.5,3.922225029582841e-05,da864a689e433b5e,191.0,2.0,6,144.5,20.5,1,10,,5,3.4,1,180.0,23,,50.666666666666664,1528218070778,1528218130778
31c54b0060fa1a0c1f7ccff3616411e9,1-0b0733d8614e5bd1aa552b5746f05178,62587,com.sec.android.app.launcher,99.33333333333333,28.933333333333334,6.119898001699972e-09,751666ecdd98bfd3,232.5,1.0,3,226.5,17.0,1,0,3.0,1,3.3555555555555556,1,230.0,22,,44.0,1527692714059,1527692774059
31c54b0060fa1a0c1f7ccff361641898,1-af5eed82fb7f5c3a67fbc3b0c4aed81e,172278,com.android.vpndialogs,59.0,31.975,0,c4a9b97bec0deec7,139.5,2.0,7,44.75,9.0,1,0,,5,4.0,2,311.25,24,3.0,42.5,1528225724547,1528225784547
31c54b0060fa1a0c1f7ccff36164220a,1-30c15c82e6e127b35931f81ec43e1ff5,119711,com.whatsapp,56.0,32.4,7.942667622206297e-07,c4a9b97bec0deec7,84.5,2.0,7,55.0,9.0,1,1,5.0,5,4.0,1,274.6666666666667,24,2.6666666666666665,48.333333333333336,1528227140073,1528227200073
31c54b0060fa1a0c1f7ccff36164560e,1-d38b335c8900629755a2470508e33f3b,126847,com.zerodesktop.appdetox.qualitytime,63.6,33.86,2.5607573207113217e-08,ffdd93d674719bbc,439.0,1.0,8,348.25,17.0,1,0,4.0,4,3.0,5,768.6,24,4.0,33.8,1527617646211,1527617706211
31c54b0060fa1a0c1f7ccff3616465aa,1-3f77e92654b5a7fde0091cf85d684140,123882,org.pol.jmgo.qoesurveyor,63.0,33.6,8.476658722354628e-08,ffdd93d674719bbc,550.3333333333334,1.0,8,83.66666666666667,17.0,1,1,4.0,3,3.266666666666667,1,729.5,24,4.0,33.5,1527617781071,1527617841071
31c54b0060fa1a0c1f7ccff361646ba8,1-fbb9c52bf23ec604ff604827dd5573de,59679,com.whatsapp,62.0,33.42999999999999,4.981436976050399e-07,ffdd93d674719bbc,113.9,1.0,8,110.0,17.0,1,2,4.0,3,3.4,4,785.4,24,4.0,33.33,1527617862281,1527617922281
31c54b0060fa1a0c1f7ccff361647455,1-91889ea32068c79643178124ac7f0933,125120,com.whatsapp,60.55555555555556,33.15555555555556,1.7231712804786586e-08,ffdd93d674719bbc,280.3333333333333,1.0,8,413.6666666666667,17.0,1,3,3.8181818181818183,1,3.16,3,696.4444444444445,24,4.0,33.05555555555556,1527618142606,1527618202606
31c54b0060fa1a0c1f7ccff36164afe3,1-ec398522804e345fa05f1c20aaadfbcf,108141,com.whatsapp,95.0,33.66666666666667,0,ffdd93d674719bbc,,,8,,,1,12,3.0,3,3.2,8,674.3333333333334,24,4.0,33.56666666666666,1527632657715,1527632717715
31c54b0060fa1a0c1f7ccff36164edaa,1-a9ccf21e8b3b62255be33a93ea957540,58167,org.pol.jmgo.qoesurveyor,90.33333333333333,35.36666666666667,9.85695571740471e-07,ffdd93d674719bbc,,,8,,,1,21,3.0,4,3.373333333333333,2,731.3333333333334,24,4.0,35.266666666666666,1527633267827,1527633327827
31c54b0060fa1a0c1f7ccff36165553a,1-f29ac3911577c436412dc809bf7bdef8,86051,com.juvomobileinc.tigoshop.py,97.0,26.833333333333332,7.770030499491675e-07,11d70c1436d1ce27,217.0,2.0,6,95.66666666666667,8.0,1,0,,5,4.0,3,495.3333333333333,24,2.0,44.666666666666664,1527622497996,1527622557996
31c54b0060fa1a0c1f7ccff361657c64,1-615db78b8373488352f3cd960b13fb1a,8226,,,,3.750977483708605e-07,11d70c1436d1ce27,,,6,,,1,3,,5,4.0,1,,24,,,1527623213633,1527623273633
31c54b0060fa1a0c1f7ccff361658a40,1-4696218d13387fa3285b05e83c81691a,60000,,,,0,11d70c1436d1ce27,,,6,,,1,4,3.0,5,,2,,24,,,1527631345387,1527631405387
31c54b0060fa1a0c1f7ccff36165905c,1-3c4c55e3d973f5397e758ce90cb35249,217179,org.pol.jmgo.qoesurveyor,,,0,4261a8320ddd09d0,,,6,,,1,0,5.0,5,4.0,1,164.25,22,,35.0,1528233401122,1528233461122
31c54b0060fa1a0c1f7ccff36165991d,1-45837dc4404f706b305d553654059cff,25892,org.pol.jmgo.qoesurveyor,,,3.0444292595123416e-07,2e9b9b3b97476bf5,,,8,,,1,0,3.357142857142857,3,,1,1561.0,26,,32.7,1527628142884,1527628202884
31c54b0060fa1a0c1f7ccff36165aa5b,1-71f983404e9057cb49b201e7e4fc609b,64037,org.pol.jmgo.qoesurveyor,,,3.876655389076849e-07,1d966fc8f0e98430,77.0,2.0,8,48.666666666666664,8.0,1,0,4.0,3,4.0,2,1054.3333333333333,23,,37.393,1527619188989,1527619248989
31c54b0060fa1a0c1f7ccff36165d0be,1-d4582d98829754c92ee383abfafd7116,58199,com.google.android.youtube,,,1.042364227262879e-05,1d966fc8f0e98430,83.0,2.0,8,50.666666666666664,8.0,1,5,,5,4.0,1,849.0,23,,38.440999999999995,1527619585371,1527619645371
31c54b0060fa1a0c1f7ccff36165d536,1-8e5cd5daf1e45c11314b453f6aed5648,87438,com.google.android.youtube,,,9.008555457409044e-05,1d966fc8f0e98430,84.33333333333333,2.0,8,53.333333333333336,8.0,1,6,4.0,5,4.0,3,810.0,23,,40.84866666666667,1527619749910,1527619809910
31c54b0060fa1a0c1f7ccff36166381a,1-f769cd20a493bdc7cb6df2b958bfe7b6,58422,org.pol.jmgo.qoesurveyor,,,0,1d966fc8f0e98430,89.0,2.0,8,54.0,8.0,1,16,,5,4.0,4,874.0,23,,40.73066666666667,1527620438289,1527620498289
31c54b0060fa1a0c1f7ccff3616699b4,1-2b7de0d9b8d199f2b76854071510dbfa,33514,org.pol.jmgo.qoesurveyor,46.0,32.2,1.0873418776353727e-07,9f174fc0bd3480a6,,,2,,,1,0,,5,4.0,1,274.0,22,,32.2,1527623012125,1527623072125
31c54b0060fa1a0c1f7ccff36166aacb,1-163c56c684ff417ccfaf308bedca3111,51945,com.sec.android.app.sbrowser,69.0,32.2,1.3733283111948134e-05,d88a327ce250630,27.0,1.0,7,6.0,10.0,1,0,3.0,4,4.0,14,1095.0,24,2.0,32.1,1525359354674,1525359414674
31c54b0060fa1a0c1f7ccff36166bb6d,1-cfb46efa4b52a72f4e0f400fe2f2246d,24423,org.pol.jmgo.qoesurveyor,67.0,34.349999999999994,5.434389426842886e-07,d88a327ce250630,16.5,1.0,7,12.0,10.0,1,3,3.0,5,4.0,2,1296.0,24,2.5,34.25,1525359593783,1525359653783
31c54b0060fa1a0c1f7ccff36166c417,1-0630518d95b0159782e3e1998d300455,53043,org.pol.jmgo.qoesurveyor,66.0,34.8,1.1149494175097081e-06,d88a327ce250630,14.0,1.0,7,6.0,10.0,1,4,3.0,5,4.0,13,1303.0,24,,34.7,1525359682788,1525359742788
31c54b0060fa1a0c1f7ccff36166c872,1-94fb71626c984965483284e54b776ba7,108676,org.pol.jmgo.qoesurveyor,64.0,35.6,2.305425576240396e-06,d88a327ce250630,23.0,1.0,7,155.0,10.0,1,5,3.0,5,4.0,12,1535.0,24,3.0,35.5,1525359836495,1525359896495
31c54b0060fa1a0c1f7ccff36166d0be,1-cd4209c956e4a0246d83020e04d55aac,747842,com.whatsapp,57.0,35.3,7.777254379093682e-06,d88a327ce250630,199.0,1.0,7,7.0,10.0,1,8,,4,4.0,5,1349.0,24,3.0,35.2,1525360758976,1525360818976
31c54b0060fa1a0c1f7ccff361670a47,1-c32f0fc3460e81ecff9e9101efae7499,53789,com.android.chrome,78.0,34.4,1.557406043232613e-06,d88a327ce250630,128.0,2.0,7,37.0,9.0,1,15,4.0,5,4.0,9,974.3333333333334,24,2.6666666666666665,34.300000000000004,1526662960019,1526663020019
31c54b0060fa1a0c1f7ccff361671b5c,1-cea893ad9fc17a59cd0d48fe205f60ec,116618,com.sec.android.app.launcher,71.0,29.1,7.481803303278279e-06,d88a327ce250630,111.0,1.0,7,12.5,9.0,1,17,5.0,5,4.0,4,1252.5,24,2.0,29.0,1526666153860,1526666213860
31c54b0060fa1a0c1f7ccff3616769d6,1-5899aab0538ceac45b93af162cebbc50,48576,com.android.chrome,62.333333333333336,28.366666666666664,1.1477640705988234e-05,d88a327ce250630,204.0,2.0,7,91.0,9.0,1,28,,5,3.4,15,1521.6666666666667,24,3.6666666666666665,28.266666666666666,1526668823959,1526668883959
31c54b0060fa1a0c1f7ccff36167a32d,1-049aa82f2ad4ed9f1927ed51dad7dddb,50945,com.sec.android.app.launcher,58.333333333333336,36.9,1.1431569473842102e-06,d88a327ce250630,71.0,2.0,7,43.0,9.0,1,36,,5,4.0,10,1042.3333333333333,24,2.0,36.800000000000004,1526671379557,1526671439557
31c54b0060fa1a0c1f7ccff361681d7b,1-09ccd88ee702850a200e459ae1b64dfe,319689,,,,0,d88a327ce250630,,,7,,,1,49,,5,3.475,1,,24,,,1526672699275,1526672759275
31c54b0060fa1a0c1f7ccff3616838e1,1-408d7b4f207aebf88f4bcdb07fde548e,50508,com.spotify.music,46.0,25.65,2.354600756654056e-06,d88a327ce250630,,,7,,,1,51,5.0,1,3.3600000000000003,7,1661.5,24,4.0,25.55,1526745852088,1526745912088
31c54b0060fa1a0c1f7ccff3616843ce,1-021e0cd729fc469d01fcd5c57c426747,72663,com.whatsapp,62.0,32.45,7.048554524091266e-06,d88a327ce250630,52.0,2.0,7,63.0,9.0,1,52,4.7272727272727275,5,4.0,8,1297.0,24,2.0,32.35,1527361697733,1527361757733
31c54b0060fa1a0c1f7ccff361688c4d,1-8ad4d415c5eb9acc407c0ea6a7a2582c,255355,,,,0,d88a327ce250630,,,7,,,1,64,,5,,11,,24,,,1527692576907,1527692636907
31c54b0060fa1a0c1f7ccff36168999f,1-e235c684560eb2a5f5449684e305337a,68769,com.sec.android.app.launcher,34.75,30.0,1.0862938951017483e-05,d88a327ce250630,148.66666666666666,2.0,7,60.333333333333336,9.0,1,65,5.0,5,3.4,6,1206.0,24,4.0,29.9,1528220293796,1528220353796
31c54b0060fa1a0c1f7ccff36168a609,1-b17f64d067bb2fc7d58dc4e9fa71c81d,60000,,,,0,d88a327ce250630,,,7,,,1,66,,5,,3,,24,,,1528221498155,1528221558155
31c54b0060fa1a0c1f7ccff36168a649,1-5ca396c43346bdf0291de4dc3c6c00a4,62114,org.pol.jmgo.qoesurveyor,32.0,29.566666666666666,2.2482585290245163e-05,9c19bb5d04be923e,214.0,2.0,6,59.5,9.0,1,0,4.0,5,3.4,4,387.0,24,4.0,43.333333333333336,1527692319216,1527692379216
31c54b0060fa1a0c1f7ccff36168d82f,1-099361b5101603f18411dbd85368204d,63303,com.whatsapp,24.0,30.266666666666666,1.0497985033582774e-06,9c19bb5d04be923e,412.5,2.0,6,243.0,9.0,1,5,,5,3.5,3,542.3333333333334,24,4.0,38.666666666666664,1527696752612,1527696812612
31c54b0060fa1a0c1f7ccff36168df9d,1-2b316633950ddfa3ae38ef5b558fee84,145956,,,,0,9c19bb5d04be923e,,,6,,,1,6,,5,,2,,24,,,1527697463686,1527697523686
31c54b0060fa1a0c1f7ccff36168ea68,1-e641a3a5b3d73c3e5b02ee022b2a9409,68944,com.google.android.apps.maps,100.0,28.03333333333333,1.7257728371193814e-05,9c19bb5d04be923e,116.66666666666667,2.0,6,64.33333333333333,8.0,1,7,4.0,5,3.4,6,430.0,24,4.0,46.666666666666664,1527762002756,1527762062756
31c54b0060fa1a0c1f7ccff36169349a,1-e17f1a4bd1a7d2c8cddbe6f0873dc772,59493,com.google.android.youtube,89.0,28.366666666666664,6.731991800136665e-05,9c19bb5d04be923e,483.3333333333333,2.0,6,153.33333333333334,8.0,1,16,,4,3.485714285714286,1,378.0,24,4.0,41.333333333333336,1527770909956,1527770969956
31c54b0060fa1a0c1f7ccff36169905b,1-0250a0f5afb3f1259cd1b314ad773737,57347,com.android.chrome,84.0,27.03333333333333,0,9c19bb5d04be923e,,,6,,,1,27,3.0,1,2.5,7,427.0,24,4.0,34.333333333333336,1527772686228,1527772746228
31c54b0060fa1a0c1f7ccff36169d091,1-0c37d7f757c6a42f522feeeb3f907bfb,264026,,,,2.2559624006266562e-08,790c227141314780,,,7,,,1,0,,4,4.0,2,272.0,22,4.0,33.0,1528294483627,1528294543627
31c54b0060fa1a0c1f7ccff36169f68f,1-6c85704996fdd8cc4e37d7919cb5a589,58890,,,,3.675122747954201e-06,790c227141314780,222.5,2.25,7,52.25,8.0,1,5,,4,4.0,4,173.0,22,4.0,31.0,1528294795544,1528294855544
31c54b0060fa1a0c1f7ccff3616a514d,1-8926a506410eb40585f77196ae5c78fa,60000,,,,0,790c227141314780,,,7,,,1,14,,4,,3,,22,,,1528296967927,1528297027927
31c54b0060fa1a0c1f7ccff3616a7b1d,1-7e30dd559b2247c4796569774c7fd71e,51722,,,,0,790c227141314780,,,7,,,1,22,,5,,1,,22,,,1528298213656,1528298273656
31c54b0060fa1a0c1f7ccff3616a8a8e,1-8adc0b42ee2d63ed682ffabc9a315a34,103493,com.lge.launcher2,98.0,27.0,7.257079048682523e-07,bbe3002f6e378eed,506.6666666666667,1.0,6,209.66666666666666,17.0,1,0,3.0,2,3.0,1,235.0,23,,27.2915,1528231072974,1528231132974
31c54b0060fa1a0c1f7ccff3616af9a3,1-bcc0e8d90b1d25ae1d25bba6d0d986f4,60409,com.huawei.android.launcher,,,1.5072852785786905e-05,e64bbee157aededc,36.333333333333336,2.0,8,21.0,9.0,1,0,,3,4.0,1,1149.3333333333333,26,4.0,33.00733333333333,1528282457070,1528282517070
31c54b0060fa1a0c1f7ccff3616b5146,1-5ae5fc262610317ccef2a4c66f8c3e88,57626,,,,4.407374543757604e-06,4192432e1cf42d52,,,7,,,1,0,,5,3.488888888888889,1,,21,,,1527617791493,1527617851493
31c54b0060fa1a0c1f7ccff3616b6113,1-93180fd2159b642447054f8d68bc7638,64955,com.samsung.android.spay,42.0,24.599999999999998,1.2256195730071167e-06,6e85b338913ae764,83.66666666666667,2.0,7,91.66666666666667,8.0,1,0,,5,4.0,3,563.6666666666666,24,3.0,33.0,1528254915949,1528254975949
31c54b0060fa1a0c1f7ccff3616b7669,1-c85b2145624a667e307c72dc94e95b49,88724,com.whatsapp,42.0,26.1,1.4191763470608824e-07,6e85b338913ae764,131.33333333333334,2.0,7,151.33333333333334,8.0,1,3,4.833333333333333,5,4.0,2,970.0,24,3.0,32.5,1528255414383,1528255474383
31c54b0060fa1a0c1f7ccff3616bb22c,1-6c52cdbf0fdfb713be3e70698a2305af,80142,android,92.0,20.533333333333335,3.2428259529007854e-07,6e85b338913ae764,87.0,2.0,7,54.5,8.0,1,11,5.0,5,4.0,1,905.6666666666666,24,2.6666666666666665,26.333333333333332,1528289457554,1528289517554
31c54b0060fa1a0c1f7ccff3616be594,1-a3bbeb562219d4ce0b86ce748bc98057,122038,,6.0,28.3,1.1949144847585874e-05,d554e3b29fe24a3b,100.25,2.0,5,51.0,9.0,1,0,3.5,5,4.0,1,261.3333333333333,23,,43.46666666666666,1528228116586,1528228176586
31c54b0060fa1a0c1f7ccff3616bf546,1-3a5e3fc8b55511aa67126d65537f5f3a,70470,,6.0,28.566666666666666,3.27784696921718e-05,d554e3b29fe24a3b,121.0,2.0,5,41.666666666666664,9.0,1,2,3.5,2,4.0,2,265.3333333333333,23,,49.0,1528228335569,1528228395569
31c54b0060fa1a0c1f7ccff3616c33cb,1-9da6588950130aac6b211e62d00ddd0c,118030,com.google.android.youtube,19.666666666666668,33.166666666666664,5.346258895685072e-05,c35c6393398f7068,153.5,2.0,6,30.5,9.0,1,0,5.0,5,4.0,1,460.6666666666667,24,3.0,57.0,1527450453002,1527450513002
31c54b0060fa1a0c1f7ccff3616c4448,1-6fed360be8c19b9cc6272794d89b79e7,4610,,,,0,4c3dfa2cea50e9bb,,,8,,,1,0,,1,3.4,1,1164.0,26,,30.5,1526508042308,1526508102308
31c54b0060fa1a0c1f7ccff3616cac82,1-396e050c7655d0d08c03a45b3723ddbe,47080,,,,0.00017654448159197346,4c3dfa2cea50e9bb,17.0,1.0,8,11.0,10.0,1,13,,1,3.3555555555555556,4,1312.6666666666667,26,,27.233333333333334,1526598373604,1526598433604
31c54b0060fa1a0c1f7ccff3616d5671,1-1622797fea9690e142d7bc385f590df1,62986,,21.0,20.7,5.184713588106865e-07,332d672c51091609,115.0,1.0,6,19.0,10.0,1,0,3.0,5,3.5,1,412.6666666666667,24,4.0,33.0,1528270496542,1528270556542
31c54b0060fa1a0c1f7ccff3616d9f29,1-23f5f6bb4d1c8f831420a198f863c9d2,62664,com.android.systemui,56.666666666666664,29.133333333333336,3.001365977233713e-06,61d848e7503b5852,50.666666666666664,2.0,6,22.0,9.0,1,0,,3,4.0,2,744.0,24,2.0,40.0,1527035203358,1527035263358
