"alejado","battery_l","battery_t","bw","df_delay","df_saltos","ds","dv_delay","dv_saltos","indice_en_prueba","indice_intervalo","mood","mos","ns","prueba_nro","ram","sdk","st","t_cpu","X_id","X_rev","app_foreground","devid","ts_from","ts_to"
61617,22,27.3666666666667,7.10865192246796e-05,153,2,5,147,9,1,0,3.5,5,3.37142857142857,1,177,21,2.33333333333333,48,"31c54b0060fa1a0c1f7ccff3616e4428","1-eb5b56303b6b5e6e5df647189cb53961","com.adobe.reader","867fe59be043d779",1528263748557,1528263808557
60145,57,31.7,3.29652905784904e-06,97.6666666666667,2,8,14.6666666666667,9,1,0,3.66666666666667,5,4,1,358.333333333333,24,4,31.0833333333333,"31c54b0060fa1a0c1f7ccff3616ea117","1-c979f3401642d6cdb2907a50a2b0d41c","","a1f8f29e35209a42",1527538321702,1527538381702
12719,83,31,0,144.333333333333,2,6,58.6666666666667,9,1,11,5,4,4,1,188.666666666667,23,3,30.5,"31c54b0060fa1a0c1f7ccff3616f1381","1-eb8e0f3f7f7bae633f7f9d9f9fdb036f","","4504da30b01769b7",1528339996263,1528340056263
177559,74.6666666666667,29,2.64643589273512e-07,135,2,6,55.5,8,2,1,3,5,4,1,579.666666666667,24,3,38,"31c54b0060fa1a0c1f7ccff3616f31cb","1-c6f96cc89129a0f66fb6ec3d01ed70fb","","7e4cfd066dafa944",1528483612622,1528483672622
398290,100,34.025,2.57995700071665e-08,101,2,7,41.75,9,6,5,4,3,4,1,673.25,24,4,34.025,"31c54b0060fa1a0c1f7ccff3616f6a25","1-513fabac881f7558907605dc0a8bd2e8","com.whatsapp","9de8b4b98c575ea5",1526659437343,1526659497343
60440,59.6666666666667,38.7666666666667,2.0800645322578e-05,292.666666666667,2,6,221.666666666667,8,1,0,4.5,5,3.35294117647059,1,429.666666666667,22,4,56.3333333333333,"31c54b0060fa1a0c1f7ccff36170013a","1-3857d7c369195f1c1981b51ef4ab9772","com.android.settings","5a92d851bc704d",1527642981962,1527643041962
307710,63,29.525,1.36220369660506e-05,45.6666666666667,1,7,70.6666666666667,17,9,8,4,2,4,1,613,25,2,0.497666666666667,"31c54b0060fa1a0c1f7ccff36170afc8","1-3d09556ff74325b0c5e3aa7f796bc5bb","org.pol.jmgo.qoesurveyor","a6fb86ca165ca918",1527621297749,1527621357749
62147,59,31.7,0,91.5,1,7,58.6666666666667,9,2,1,4,3,4,1,673.25,24,3,31.0833333333333,"31c54b0060fa1a0c1f7ccff36170ff6f","1-46907db2a8ba34fa6d5a7633857f1289","","65e49509039eb913",1527618487875,1527618547875
126260,83,31,6.20278462025633e-06,14.5,1,9,11,9,5,4,4,5,4,1,2930,26,3,29.958,"31c54b0060fa1a0c1f7ccff36171401c","1-59b6f2d6bc41dbb78143f9cfbcae698f","","247e4508ec4521f9",1525212006796,1525212066796
84609,29.5,26.45,4.3498795020083e-06,13,1,9,6.5,10,1,0,3,3,4,1,3623,27,4,26.45,"31c54b0060fa1a0c1f7ccff36171d340","1-eba81ab8903a0212457651a9e0f37246","org.pol.jmgo.qoesurveyor","6c3fa7f635a073f5",1525358947957,1525359007957
300913,83,24.6,6.90148497525041e-08,88.3333333333333,1,5,77.3333333333333,17,3,12,5,4,4,1,458.333333333333,23,2,35.1666666666667,"31c54b0060fa1a0c1f7ccff361724a4b","1-64c96e4b5cb61cb05dea55083c9d6b99","com.google.android.googlequicksearchbox","7caeb732fb3ad6af",1528048646352,1528048706352
6939806,75.6666666666667,39.4333333333333,4.76406379893668e-05,134.6,1.2,4,91,17,5,47,4,3,3.4,1,836.666666666667,24,3,60.3333333333333,"31c54b0060fa1a0c1f7ccff361745ac4","1-66a8e61d56ba9a2c5762b9254405d80d","com.android.chrome","344404a75543aaf0",1527729186490,1527729246490
912038,59,33.3,1.40599576673722e-05,16.5,1,9,14.5,10,18,17,4,5,4,1,2963,27,3,33.3,"31c54b0060fa1a0c1f7ccff36175998d","1-c185f92956fd05c2a5153ae614320ad1","com.supercell.clashofclans","0264ea70c8976793",1525214685552,1525214745552
138867,83,30.7666666666667,1.8992483458609e-07,91.5,2,9,22.5,9,3,2,4,2,4,1,2144,26,4,41.6666666666667,"31c54b0060fa1a0c1f7ccff36176536a","1-c9600f9c23ed0755124b3def0fe4954a","com.twitter.android","3c66f51dbc94d163",1526659188718,1526659248718
414589,6,20.3333333333333,0,136.333333333333,2,4,78.3333333333333,8,1,0,2.5,3,3.5,1,711.666666666667,23,2,56.3333333333333,"31c54b0060fa1a0c1f7ccff361767e2f","1-c4ae79ead82a53e35ef90246b6024a82","","dcceb1b848daf324",1525359490465,1525359550465
508187,19,33.6,1.49186313561441e-06,113.5,2,3,49.5,8,8,7,5,1,4,1,711.666666666667,24,4,46.3333333333333,"31c54b0060fa1a0c1f7ccff36176bfc0","1-efaae2e233848abaea992c8dc28d6dd8","com.android.systemui","6f2a6c95c065c7a3",1527618152867,1527618212867
103871,49,27.15,3.08655655739071e-06,56.5,2,6,37.5,9,2,14,3,1,4,1,342.5,24,4,41,"31c54b0060fa1a0c1f7ccff361775054","1-5ad1a19720b76e0db3e766da5537a138","com.google.android.youtube","f25d48f8931ef23f",1526006959730,1526007019730
481764,36,36.25,0,176.75,2,8,34.5,9,7,38,5,2,4,1,578,26,3,0.4615,"31c54b0060fa1a0c1f7ccff36178ddbc","1-8830b7e4c0258860b868a0659850ccbf","org.mozilla.firefox","c43e0a23ab297d87",1528335570563,1528335630563
63864,76,27.7,0.00017602688221863,136,2,7,54,9,1,0,5,5,4,1,840,23,2.33333333333333,52,"31c54b0060fa1a0c1f7ccff36178f505","1-a47c580a6b5e70f93af9c6608a0e6f72","com.google.android.apps.docs","bd016d8f3093b6a4",1528254275774,1528254335774
60685,89,31.7,0,14.5,1,9,11,10,4,14,3,4,4,1,2930,27,3,31.7,"31c54b0060fa1a0c1f7ccff36179a82d","1-bb6c3ccfc031769acacb74f4646297ef","com.android.settings","867287031950897",1525131774271,1525131834271
340662,93.6666666666667,29.525,6.12965783903602e-07,43.75,1,8,70.5,17,2,21,3,5,4,1,1199.25,26,2,34.55,"31c54b0060fa1a0c1f7ccff3617a5dd2","1-941a94b93482a46a239047d762252cec","com.whatsapp","a32d3af596578938",1530149790609,1530149850609
337131,25,29.525,8.04554590756821e-07,136.333333333333,2,5,48.25,9,6,11,3,5,4,1,429.75,23,2.33333333333333,43.8,"31c54b0060fa1a0c1f7ccff3617adbe5","1-baa1d432420e5a9085c6e5cc68dc5f57","","81410329db99223d",1529239194144,1529239254144
130806,53,8.2,1.76462658955684e-06,200,2,4,46.6666666666667,9,1,0,4,4,3.4,1,280,23,3,67.3333333333333,"31c54b0060fa1a0c1f7ccff3617ae40d","1-1549d59b06ff5a1ec1fdfdc30bbccb58","","2f41118c2aee66ae",1527618076765,1527618136765
124186,83,26.45,0.000646009433176114,91.5,2,8,32.5,9,1,0,5,2,4,1,990,24,2.33333333333333,36.9325,"31c54b0060fa1a0c1f7ccff3617b0383","1-26859b0b151f771f655a09b28beb045a","","a208a7c4a26d8df7",1528256379545,1528256439545
11381,100,24.6,4.4169663838936e-07,136,2,9,37.5,9,6,5,3,2,4,1,1077.5,27,2,35.275,"31c54b0060fa1a0c1f7ccff3617b34d7","1-20a94c519358b36bc24aa52b687c93ce","","d71847dfd6b46fcd",1525134099112,1525134159112
